Page filename,Approx. section/context,Element / tag / attribute source,Text string,Character count,Suggested feedback owner,Status,Teammate comments,Priority,Extraction note
atlas.html,header .fcg-feature108-header - Replace the duct tape without losing your independence,div,Competitive Position,20,,,,,
atlas.html,header .fcg-feature108-header - Replace the duct tape without losing your independence,h2,Replace the duct tape without losing your independence,54,,,,,
atlas.html,header .fcg-feature108-header - Replace the duct tape without losing your independence,p,"Atlas modernizes your TMC infrastructure without taking your clients, your brand, or your independence. One operating system replaces the patchwork of legacy terminals, homegrown CRM, and spreadsheet ops.",204,,,,,
atlas.html,section #performance-signals - Replace the duct tape without losing your independence,div[aria-label],Atlas competitive advantages,28,,,,,UX/accessibility attribute
atlas.html,section #performance-signals - Replace the duct tape without losing your independence,button,vs. Legacy terminals,20,,,,,
atlas.html,section #performance-signals - Replace the duct tape without losing your independence,button,vs. Enterprise suites,21,,,,,
atlas.html,section #performance-signals - Replace the duct tape without losing your independence,button,vs. Super-platforms,19,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,div,Connected Ops,13,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,h3,Functional but disconnected is no longer enough.,48,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,p,"Legacy GDS terminals handle bookings but leave everything else in spreadsheets, email, and manual handoffs. Atlas connects every operational surface so agents stop toggling and start delivering.",194,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,a,Explore modules,15,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,div[aria-label],Atlas unified operations preview,32,,,,,UX/accessibility attribute
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,strong,OpsHub active,13,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,small,"Client CRM, pipeline, and queues in one surface",47,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,strong,Inbox SLA tracking,18,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,small,Zero breaches discovered after client complaint,47,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,strong,Reports connected,17,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,small,Branded analytics linked to every booking,41,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,strong,5,1,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,span,Connected modules,17,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,strong,1,1,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,span,Operating surface,17,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,strong,24/7,4,,,,,
atlas.html,article #feature108-panel-options - Functional but disconnected is no longer enough.,span,Visibility,10,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,div,Right-Sized,11,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,h3,Enterprise suites over-engineer the mid-market problem.,55,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,p,SAP Concur and similar platforms were built for global enterprises with dedicated IT teams. Atlas is built for independent TMCs and regional networks that need infrastructure-grade tools without the overhead.,208,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,a,See pain points,15,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,div[aria-label],Atlas mid-market fit preview,28,,,,,UX/accessibility attribute
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,strong,Layer-by-layer deployment,25,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,small,"Start with one module, expand on your timeline",46,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,strong,10-100+ agent teams,19,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,small,Built for the operator scale that matters,41,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,strong,APAC-native,11,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,small,"Singapore, Hong Kong, Thailand, Malaysia, and beyond",52,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,strong,0,1,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,span,IT team required,16,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,strong,10+,3,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,span,Min. agents,11,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,strong,APAC,4,,,,,
atlas.html,article #feature108-panel-workflows - Enterprise suites over-engineer the mid-market problem.,span,Coverage,8,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,div,Independence,12,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,h3,Platforms that help you today compete with you tomorrow.,56,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,p,"Super-platforms offer infrastructure but eventually compete for your clients. Atlas is built by FCG, which does not compete with its customers. Your brand, your clients, and your independence stay protected.",207,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,a,See deployment,14,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,div[aria-label],Atlas independence model preview,32,,,,,UX/accessibility attribute
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,strong,Your brand stays yours,22,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,small,White-label reporting and client-facing surfaces,48,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,strong,Your clients stay yours,23,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,small,"FCG builds infrastructure, not a competing TMC",46,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,strong,Your data stays yours,21,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,small,Full ownership of operational and booking data,46,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,strong,100%,4,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,span,Brand control,13,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,strong,0,1,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,span,Client conflict,15,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,strong,Full,4,,,,,
atlas.html,article #feature108-panel-rollouts - Platforms that help you today compete with you tomorrow.,span,Data ownership,14,,,,,
atlas.html,header .fcg-bento-header - What sits inside the operating system.,div,Atlas Capabilities,18,,,,,
atlas.html,header .fcg-bento-header - What sits inside the operating system.,h2,What sits inside the operating system.,38,,,,,
atlas.html,header .fcg-bento-header - What sits inside the operating system.,p,"Six capabilities turn disconnected TMC tools into one infrastructure layer: workspace, ticketing, integration, duty of care, analytics, payment visibility, and deployment.",171,,,,,
atlas.html,header .fcg-bento-card-header - Unified agent workspace,h3,Unified agent workspace,23,,,,,
atlas.html,header .fcg-bento-card-header - Unified agent workspace,span,OpsHub,6,,,,,
atlas.html,article .fcg-bento-card .fcg-bento-card-large - Unified agent workspace,p,"Client CRM, booking pipeline, and agent queues in one connected surface. Every client relationship, every open request, and every team workload visible without switching screens.",178,,,,,
atlas.html,header .fcg-bento-card-header - SLA-enforced ticketing,h3,SLA-enforced ticketing,22,,,,,
atlas.html,header .fcg-bento-card-header - SLA-enforced ticketing,span,Inbox,5,,,,,
atlas.html,article .fcg-bento-card .fcg-bento-card-small - SLA-enforced ticketing,p,"Unified ticketing across every channel with SLA timers, escalation rules, and breach alerts. No request lost or forgotten.",122,,,,,
atlas.html,header .fcg-bento-card-header - Integration fabric,h3,Integration fabric,18,,,,,
atlas.html,header .fcg-bento-card-header - Integration fabric,span,FlowConnect,11,,,,,
atlas.html,article .fcg-bento-card .fcg-bento-card-small - Integration fabric,p,"GDS, suppliers, finance, HR, SSO, payment status, CRM, and reporting connected through one fabric. The layer that replaces the duct tape.",137,,,,,
atlas.html,header .fcg-bento-card-header - Real-time duty of care,h3,Real-time duty of care,22,,,,,
atlas.html,header .fcg-bento-card-header - Real-time duty of care,span,DutyView,8,,,,,
atlas.html,article .fcg-bento-card .fcg-bento-card-wide - Real-time duty of care,p,"Live traveler tracking with incident surfacing connected to every booking. Operational risk management, not a bolt-on PDF report.",129,,,,,
